sample_id,deg_CmpBst_s_mapEff_in,deg_CmpBst_s_mapWc_in,deg_CmpFan_s_mapEff_in,deg_CmpFan_s_mapWc_in,deg_CmpH_s_mapEff_in,deg_CmpH_s_mapWc_in,deg_TrbH_s_mapEff_in,deg_TrbH_s_mapWc_in,deg_TrbL_s_mapEff_in,deg_TrbL_s_mapWc_in,CRUISE_DECKSMRHPC_Tin,CRUISE_DECKSMRLPT_Tin,CRUISE_DECKSMRHPC_Pout_st,CRUISE_DTAMB,CRUISE_ALT,CRUISE_MACH,CRUISE_COMMAND,TAKEOFF_DECKSMRHPC_Tin,TAKEOFF_DECKSMRLPT_Tin,TAKEOFF_DECKSMRHPC_Pout_st,TAKEOFF_DTAMB,TAKEOFF_ALT,TAKEOFF_MACH,TAKEOFF_COMMAND,CLIMB1_DECKSMRHPC_Tin,CLIMB1_DECKSMRLPT_Tin,CLIMB1_DECKSMRHPC_Pout_st,CLIMB1_DTAMB,CLIMB1_ALT,CLIMB1_MACH,CLIMB1_COMMAND,CLIMB2_DECKSMRHPC_Tin,CLIMB2_DECKSMRLPT_Tin,CLIMB2_DECKSMRHPC_Pout_st,CLIMB2_DTAMB,CLIMB2_ALT,CLIMB2_MACH,CLIMB2_COMMAND
264,-0.0083729240145204,-0.0047202154639756,-0.0026144395331819,-0.0031322435898351,-0.0212715033605508,-0.00313340607262,-0.0159443001830597,-0.0025706005082935,-0.0078534152411392,-0.0033009316481501,338.168292,1157.10522,1362070.03,10.0,35000,0.78,25000,388.435199,1312.69458,3471715.43,15.0,0.0,0.0,120000,364.056416,1196.59665,2268700.63,10.0,15000,0.55,120000,339.697174,1172.33161,1405005.4,10.0,35000,0.78,120000
265,-0.0084214985355467,-0.004823805083571,-0.002661470729035,-0.0031505873488613,-0.0214579307079388,-0.0031488031727801,-0.0160654326404566,-0.0026136334996827,-0.0079063578216375,-0.0033388696859139,338.180269,1157.50176,1361894.31,10.0,35000,0.78,25000,388.444718,1313.16358,3471219.38,15.0,0.0,0.0,120000,364.064215,1197.03797,2268326.78,10.0,15000,0.55,120000,339.707357,1172.70967,1404757.73,10.0,35000,0.78,120000
266,-0.0084988796626181,-0.0048649824460695,-0.0026952808964657,-0.0031898412248065,-0.0216943769546199,-0.0031581845162303,-0.016194419034976,-0.0026246268252886,-0.0079559857850165,-0.0033521470230014,338.209399,1157.93045,1361670.7,10.0,35000,0.78,25000,388.466832,1313.66979,3470435.31,15.0,0.0,0.0,120000,364.084251,1197.51057,2267728.74,10.0,15000,0.55,120000,339.732931,1173.0907,1404376.49,10.0,35000,0.78,120000
267,-0.0085969499205985,-0.0049424379395421,-0.0027109076798084,-0.0031934400206348,-0.0218865982306512,-0.003191636049037,-0.016339027593806,-0.0026633884097838,-0.0080503459688678,-0.0033832816216765,338.225994,1158.37548,1361480.21,10.0,35000,0.78,25000,388.48353,1314.21256,3470018.94,15.0,0.0,0.0,120000,364.098549,1198.02731,2267427.57,10.0,15000,0.55,120000,339.750553,1173.54445,1404180.15,10.0,35000,0.78,120000
268,-0.0086830633155134,-0.0049681920315608,-0.0027342270697799,-0.0032269182133503,-0.0220638215023768,-0.0032227857779584,-0.0164516972185677,-0.0026734258838282,-0.0080916529651744,-0.0034221342432492,338.254197,1158.73025,1361291.3,10.0,35000,0.78,25000,388.505324,1314.6342,3469329.65,15.0,0.0,0.0,120000,364.118349,1198.42104,2266904.49,10.0,15000,0.55,120000,339.775538,1173.86021,1403851.24,10.0,35000,0.78,120000
269,-0.0087390083365803,-0.0050148662988472,-0.0027572271198283,-0.0032493616177581,-0.0222533293122782,-0.0032698861192021,-0.0165553980114913,-0.002721433113893,-0.0081674835667099,-0.0034299605267001,338.271474,1159.08043,1361194.27,10.0,35000,0.78,25000,388.519265,1315.05349,3468999.42,15.0,0.0,0.0,120000,364.130705,1198.81425,2266637.55,10.0,15000,0.55,120000,339.791259,1174.19529,1403683.02,10.0,35000,0.78,120000
270,-0.0087871693003283,-0.0050713914192391,-0.0027759517182739,-0.0032582057784844,-0.022451526968811,-0.0032926301203875,-0.0166886341983454,-0.0027518725539758,-0.0082699277101634,-0.0034753165700084,338.287407,1159.51064,1361006.06,10.0,35000,0.78,25000,388.533971,1315.58195,3468540.14,15.0,0.0,0.0,120000,364.143357,1199.31628,2266301.52,10.0,15000,0.55,120000,339.807643,1174.63252,1403470.4,10.0,35000,0.78,120000
271,-0.0088364721651439,-0.0051077532218954,-0.0028237534523538,-0.0032702793208206,-0.0226223075021756,-0.0033023735109024,-0.0168209764394319,-0.0028400324337489,-0.008316001943507,-0.0035158154333292,338.305653,1159.88312,1360921.68,10.0,35000,0.78,25000,388.549857,1316.04028,3468295.14,15.0,0.0,0.0,120000,364.15738,1199.75152,2266102.31,10.0,15000,0.55,120000,339.825742,1175.00381,1403342.82,10.0,35000,0.78,120000
272,-0.0088824841436964,-0.0051571265269853,-0.0028637211029288,-0.0032769257270398,-0.0228011738393413,-0.0033539687311537,-0.0169879165375021,-0.0028659104441463,-0.0084041551823926,-0.0035302108581828,338.321064,1160.32046,1360730.66,10.0,35000,0.78,25000,388.564699,1316.58187,3467858.33,15.0,0.0,0.0,120000,364.170196,1200.26397,2265787.33,10.0,15000,0.55,120000,339.842349,1175.45488,1403146.06,10.0,35000,0.78,120000
273,-0.0089791700306396,-0.00522866769339,-0.0028825547757075,-0.0032936143812257,-0.0230313865541978,-0.0033881917545828,-0.017089420263066,-0.0028832596994769,-0.0084846917350669,-0.003546242942768,338.340435,1160.7353,1360542.41,10.0,35000,0.78,25000,388.581803,1317.08447,3467333.16,15.0,0.0,0.0,120000,364.185173,1200.73366,2265401.36,10.0,15000,0.55,120000,339.860933,1175.86543,1402899.74,10.0,35000,0.78,120000
274,-0.009042634887883,-0.0053153074644471,-0.0028955912373109,-0.0033272498845753,-0.0232092275526682,-0.0034098424173916,-0.0172291521601216,-0.0029860614146859,-0.0085560099199171,-0.0036054553834656,338.361157,1161.13736,1360455.78,10.0,35000,0.78,25000,388.59658,1317.55709,3466908.95,15.0,0.0,0.0,120000,364.198183,1201.17079,2265053.76,10.0,15000,0.55,120000,339.877823,1176.23356,1402671.49,10.0,35000,0.78,120000
275,-0.0091559329424195,-0.0053728735536847,-0.0029239333845318,-0.0033391795978214,-0.0234143724141861,-0.0034244337460924,-0.0173332004668331,-0.0030115935499644,-0.0086042275814974,-0.0036154611105749,338.382034,1161.52335,1360282.45,10.0,35000,0.78,25000,388.615674,1318.02757,3466441.22,15.0,0.0,0.0,120000,364.215118,1201.61193,2264712.61,10.0,15000,0.55,120000,339.898572,1176.61836,1402452.88,10.0,35000,0.78,120000
276,-0.0092175481370405,-0.0054124743914287,-0.0029561852600287,-0.0033531079781166,-0.0235833907455837,-0.0034800464774441,-0.0174464573246194,-0.0030377315104444,-0.0086595674928217,-0.0036431268497638,338.39972,1161.87732,1360130.19,10.0,35000,0.78,25000,388.631153,1318.46031,3466006.93,15.0,0.0,0.0,120000,364.228879,1202.01649,2264393.15,10.0,15000,0.55,120000,339.915971,1176.96748,1402254.78,10.0,35000,0.78,120000
277,-0.0092655026152561,-0.005459402279867,-0.0029736734590444,-0.003357229986912,-0.0237787599137655,-0.0035076899451101,-0.0175580939073442,-0.0030808302862914,-0.0087113671467809,-0.0036772742818426,338.415466,1162.25263,1359965.25,10.0,35000,0.78,25000,388.645842,1318.92683,3465590.45,15.0,0.0,0.0,120000,364.241686,1202.45654,2264096.36,10.0,15000,0.55,120000,339.932492,1177.34845,1402067.04,10.0,35000,0.78,120000
278,-0.009349270105686,-0.0055454862651322,-0.0029884668783388,-0.0033841271559771,-0.0239915301468094,-0.0035318406833785,-0.0176605839180037,-0.0030944279241867,-0.0087737685056656,-0.0036996017299984,338.434928,1162.64715,1359764.56,10.0,35000,0.78,25000,388.66104,1319.39596,3464933.59,15.0,0.0,0.0,120000,364.255125,1202.89033,2263608.76,10.0,15000,0.55,120000,339.949327,1177.71985,1401755.37,10.0,35000,0.78,120000
279,-0.0094327908178299,-0.0056130309376476,-0.0030181232382897,-0.003424692239924,-0.024181689461233,-0.0035550548114109,-0.0177917160616914,-0.0031329511031084,-0.0088364274312208,-0.003720441320125,338.45933,1163.04655,1359613.51,10.0,35000,0.78,25000,388.678945,1319.86509,3464312.86,15.0,0.0,0.0,120000,364.271458,1203.32045,2263125.58,10.0,15000,0.55,120000,339.969836,1178.08051,1401450.28,10.0,35000,0.78,120000
280,-0.0094891729919031,-0.0056368838308889,-0.0030699896833902,-0.0034461677312979,-0.0243521691775545,-0.0035877912096189,-0.0179112592775533,-0.0031570572277304,-0.008895926151808,-0.0037524712193485,338.479674,1163.41619,1359467.28,10.0,35000,0.78,25000,388.696184,1320.31551,3463851.07,15.0,0.0,0.0,120000,364.287187,1203.73951,2262778.98,10.0,15000,0.55,120000,339.989671,1178.43951,1401240.61,10.0,35000,0.78,120000
281,-0.0095419302720586,-0.0056546385114877,-0.0031021611479288,-0.0034541501032826,-0.0245290333185517,-0.0036185805378419,-0.0180672763581983,-0.0032171543687962,-0.0089391431049464,-0.0037789312955067,338.501003,1163.81834,1359317.31,10.0,35000,0.78,25000,388.715674,1320.81838,3463443.64,15.0,0.0,0.0,120000,364.304809,1204.21274,2262482.01,10.0,15000,0.55,120000,340.012091,1178.84337,1401060.36,10.0,35000,0.78,120000
282,-0.0095940448308409,-0.0057133206026629,-0.0031510943335622,-0.0034937046091483,-0.0246994049109639,-0.003649474636995,-0.0181805355619542,-0.0032535505489447,-0.0089939794587542,-0.0038236719518177,338.521835,1164.18271,1359184.75,10.0,35000,0.78,25000,388.730304,1321.2452,3462871.93,15.0,0.0,0.0,120000,364.318275,1204.60269,2262035.94,10.0,15000,0.55,120000,340.029159,1179.16882,1400783.49,10.0,35000,0.78,120000
283,-0.0096385615110589,-0.0057769295629317,-0.0031685614667035,-0.0035221607446355,-0.0249011184961686,-0.0036946250539518,-0.0182935210329563,-0.0032684821336522,-0.0090397754902636,-0.0038311731952795,338.540613,1164.55298,1358995.91,10.0,35000,0.78,25000,388.744131,1321.68758,3462214.14,15.0,0.0,0.0,120000,364.330758,1205.00998,2261546.3,10.0,15000,0.55,120000,340.045179,1179.50941,1400478.13,10.0,35000,0.78,120000
284,-0.0097166645192476,-0.0058047905729411,-0.003190254005553,-0.0035298145730719,-0.0250677867363689,-0.0037027461701102,-0.0184009322718925,-0.0032805602765601,-0.0090838225374084,-0.0038718646854524,338.560718,1164.90977,1358804.14,10.0,35000,0.78,25000,388.762756,1322.1301,3461693.85,15.0,0.0,0.0,120000,364.34756,1205.42561,2261178.67,10.0,15000,0.55,120000,340.065963,1179.86537,1400253.71,10.0,35000,0.78,120000
285,-0.0097839379534459,-0.005820116459238,-0.0032059507440718,-0.0035678713830628,-0.0252420014493309,-0.0037427740550117,-0.0185114102480787,-0.0033108699710138,-0.0091486680174118,-0.0039055114638328,338.587565,1165.26077,1358677.41,10.0,35000,0.78,25000,388.783039,1322.54633,3461124.63,15.0,0.0,0.0,120000,364.366482,1205.80666,2260735.99,10.0,15000,0.55,120000,340.089682,1180.17534,1399988.65,10.0,35000,0.78,120000
286,-0.0098640835599915,-0.00585904474854,-0.0032373046435353,-0.0035866923501611,-0.02541985882144,-0.0037839453498211,-0.0186168967982133,-0.003350259800109,-0.0092094185100495,-0.0039648119248615,338.608989,1165.63776,1358534.07,10.0,35000,0.78,25000,388.801517,1323.00321,3460659.02,15.0,0.0,0.0,120000,364.383189,1206.23176,2260388.85,10.0,15000,0.55,120000,340.110337,1180.53765,1399780.75,10.0,35000,0.78,120000
287,-0.0099371002703438,-0.0059278223767985,-0.0033030406374024,-0.0036160690651336,-0.0256223730050876,-0.0038029433994971,-0.0187497022403344,-0.0033979626307065,-0.009266731983414,-0.0040242774445699,338.630915,1166.08409,1358366.83,10.0,35000,0.78,25000,388.819158,1323.53738,3460081.36,15.0,0.0,0.0,120000,364.39902,1206.7261,2259949.72,10.0,15000,0.55,120000,340.130177,1180.95935,1399512.49,10.0,35000,0.78,120000
288,-0.0100009926096697,-0.0059464006358941,-0.0033536039702743,-0.0036553733556607,-0.0257904384794899,-0.0038404035380388,-0.0188754957755967,-0.0034155773232347,-0.0093285876159511,-0.0040895519259412,338.658415,1166.47595,1358199.12,10.0,35000,0.78,25000,388.84018,1324.00367,3459410.45,15.0,0.0,0.0,120000,364.418463,1207.15359,2259436.68,10.0,15000,0.55,120000,340.154691,1181.3105,1399208.06,10.0,35000,0.78,120000
289,-0.0100439233520443,-0.0059787254104414,-0.0033848320225159,-0.0036894513679794,-0.0259643629094177,-0.0038881705832201,-0.0190287579688395,-0.0034267463306885,-0.0093732538398353,-0.0041114360351934,338.683147,1166.87554,1357992.19,10.0,35000,0.78,25000,388.858728,1324.48312,3458660.55,15.0,0.0,0.0,120000,364.435395,1207.59407,2258876.94,10.0,15000,0.55,120000,340.176507,1181.67099,1398870.05,10.0,35000,0.78,120000
290,-0.0101035177114143,-0.0059968541598472,-0.0034200865371561,-0.003692004263801,-0.0261692888764266,-0.0039029563667894,-0.0191580201942482,-0.0034649810933585,-0.0094245933973218,-0.0041245747737079,338.702472,1167.28676,1357825.39,10.0,35000,0.78,25000,388.877683,1324.99794,3458262.52,15.0,0.0,0.0,120000,364.45228,1208.07855,2258595.49,10.0,15000,0.55,120000,340.197803,1182.0903,1398708.24,10.0,35000,0.78,120000
291,-0.0101517331197434,-0.0060286325617107,-0.0034661202211146,-0.0037117283278741,-0.0263446535651327,-0.0039445259736198,-0.0192607601669145,-0.0034866387709497,-0.0094802411996969,-0.0041511896079705,338.720082,1167.64242,1357684.9,10.0,35000,0.78,25000,388.892532,1325.42817,3457816.78,15.0,0.0,0.0,120000,364.4656,1208.47703,2258262.98,10.0,15000,0.55,120000,340.214666,1182.43136,1398512.7,10.0,35000,0.78,120000
292,-0.0102350507618251,-0.0060743608573635,-0.0034957018344095,-0.0037413733487226,-0.0265620284505115,-0.0039517755576354,-0.0193695388735702,-0.0035125804147763,-0.0095331476688381,-0.0041850338826166,338.745407,1168.05527,1357503.78,10.0,35000,0.78,25000,388.912849,1325.9224,3457170.23,15.0,0.0,0.0,120000,364.483933,1208.93269,2257778.85,10.0,15000,0.55,120000,340.237622,1182.81132,1398221.72,10.0,35000,0.78,120000
293,-0.0103063971303345,-0.0061574062065622,-0.0035158477759817,-0.0037646426938691,-0.0267658797473203,-0.0039661925444552,-0.0194904745429736,-0.0035460812062949,-0.0096084523551139,-0.0042281156436721,338.763971,1168.48672,1357317.24,10.0,35000,0.78,25000,388.927948,1326.4372,3456570.51,15.0,0.0,0.0,120000,364.49706,1209.40885,2257334.8,10.0,15000,0.55,120000,340.254185,1183.21963,1397951.22,10.0,35000,0.78,120000
294,-0.0104051312244448,-0.0062242952495348,-0.0035653317170251,-0.0037762697116397,-0.0269679352969161,-0.0039962096759636,-0.0195943985006875,-0.0035766165335284,-0.0096565043253202,-0.0042655090019164,338.782431,1168.89732,1357144.04,10.0,35000,0.78,25000,388.945177,1326.93486,3456097.58,15.0,0.0,0.0,120000,364.512091,1209.87242,2256993.71,10.0,15000,0.55,120000,340.272583,1183.62411,1397747.24,10.0,35000,0.78,120000
295,-0.0104829397198768,-0.0062656147094243,-0.0036021184915887,-0.0038101543670513,-0.0271466826488395,-0.004042290221838,-0.0197212703132762,-0.0036097908115041,-0.0097286041711351,-0.0043124816143548,338.80717,1169.30529,1356995.14,10.0,35000,0.78,25000,388.964613,1327.41785,3455520.37,15.0,0.0,0.0,120000,364.529629,1210.3153,2256552.69,10.0,15000,0.55,120000,340.294625,1183.99498,1397488.96,10.0,35000,0.78,120000
296,-0.0106104912344501,-0.0063024391502523,-0.0036779145227357,-0.0038337637112026,-0.0273518998980799,-0.0040560504979165,-0.0198286096933966,-0.003655492574864,-0.0097878412196727,-0.0043303085319802,338.831972,1169.72464,1356889.01,10.0,35000,0.78,25000,388.986897,1327.92044,3455172.17,15.0,0.0,0.0,120000,364.549726,1210.78013,2256279.56,10.0,15000,0.55,120000,340.318926,1184.39946,1397335.02,10.0,35000,0.78,120000
297,-0.0106913848673761,-0.0063219650316248,-0.0037197522231998,-0.0038596920861904,-0.0275315806237267,-0.0041044342126789,-0.0199608453800992,-0.003679091670553,-0.0098377160557282,-0.0043924533458668,338.859573,1170.14127,1356700.27,10.0,35000,0.78,25000,389.009813,1328.42385,3454522.94,15.0,0.0,0.0,120000,364.570367,1211.24467,2255801.31,10.0,15000,0.55,120000,340.344976,1184.784,1397059.22,10.0,35000,0.78,120000
298,-0.0107863399284827,-0.0063839038795369,-0.0037934865898131,-0.0038889732747083,-0.027706937876488,-0.0041285368567049,-0.0200867777606833,-0.0037275482103826,-0.0099022458927126,-0.0044941241712619,338.883681,1170.58963,1356541.8,10.0,35000,0.78,25000,389.029741,1328.95639,3453959.33,15.0,0.0,0.0,120000,364.587997,1211.73542,2255376.03,10.0,15000,0.55,120000,340.366927,1185.20147,1396811.96,10.0,35000,0.78,120000
299,-0.0108857181801362,-0.0064069337463891,-0.0038272384488611,-0.0039377603158928,-0.0278907816797462,-0.00413992538416,-0.0202013795677152,-0.0037438327514264,-0.0099534165439559,-0.0045100826073468,338.915318,1170.96859,1356394.87,10.0,35000,0.78,25000,389.053105,1329.39616,3453266.32,15.0,0.0,0.0,120000,364.609473,1212.13216,2254837.34,10.0,15000,0.55,120000,340.393747,1185.51815,1396497.66,10.0,35000,0.78,120000
300,-0.0109327343459076,-0.0064225024746246,-0.0038730993120748,-0.0039597089406384,-0.0280685465083812,-0.0041494840729701,-0.020304734694249,-0.0037657378994553,-0.0099949703973204,-0.0045471259387874,338.936795,1171.33031,1356241.47,10.0,35000,0.78,25000,389.070723,1329.83462,3452744.75,15.0,0.0,0.0,120000,364.625224,1212.53632,2254451.67,10.0,15000,0.55,120000,340.414008,1185.85349,1396278.15,10.0,35000,0.78,120000
301,-0.0110217601182652,-0.006524503557224,-0.0038976623535109,-0.0039712319147574,-0.0282463873749252,-0.0041688031967421,-0.0204211842247261,-0.0038152108388809,-0.0100531041649059,-0.0045698993974821,338.950069,1171.72981,1356093.66,10.0,35000,0.78,25000,389.082812,1330.31095,3452334.4,15.0,0.0,0.0,120000,364.635164,1212.97703,2254152.95,10.0,15000,0.55,120000,340.426259,1186.24214,1396095.54,10.0,35000,0.78,120000
302,-0.0110766685326273,-0.0065419537072041,-0.0039665445928487,-0.0039962838424039,-0.0284158168545909,-0.0042097041616972,-0.0205568079108015,-0.0038419459478681,-0.0101108003736302,-0.0045852565710953,338.971543,1172.12762,1355959.17,10.0,35000,0.78,25000,389.100781,1330.78959,3451883.56,15.0,0.0,0.0,120000,364.651215,1213.41664,2253812.38,10.0,15000,0.55,120000,340.446798,1186.61653,1395907.47,10.0,35000,0.78,120000
303,-0.0111353411863351,-0.0066074345199998,-0.0040125084311736,-0.0040164659595044,-0.0286007463931894,-0.0042430372433724,-0.0206585578920304,-0.0038914831018749,-0.0102247270060449,-0.0046292823241685,338.984985,1172.53731,1355869.43,10.0,35000,0.78,25000,389.112675,1331.27543,3451612.54,15.0,0.0,0.0,120000,364.661329,1213.86421,2253599.45,10.0,15000,0.55,120000,340.459569,1187.01565,1395788.5,10.0,35000,0.78,120000
304,-0.0112367072533419,-0.006628985771844,-0.004035284411991,-0.0040717931255779,-0.0288698236786904,-0.0042598302443368,-0.0208059232695105,-0.0039100195640128,-0.0102789534176691,-0.0046938165564274,339.028077,1173.06546,1355609.76,10.0,35000,0.78,25000,389.144745,1331.89979,3450528.91,15.0,0.0,0.0,120000,364.690314,1214.42931,2252788.95,10.0,15000,0.55,120000,340.496649,1187.45812,1395319.84,10.0,35000,0.78,120000
305,-0.0113090282322834,-0.0067019680843047,-0.0041257736624095,-0.0040769493240017,-0.0291025006220027,-0.0042738144519507,-0.0209459555208022,-0.0039446629263322,-0.0103438495154559,-0.0047194402407072,339.043353,1173.57256,1355413.9,10.0,35000,0.78,25000,389.160605,1332.51962,3450092.01,15.0,0.0,0.0,120000,364.703529,1215.00655,2252484.11,10.0,15000,0.55,120000,340.513405,1187.97154,1395148.39,10.0,35000,0.78,120000
306,-0.0113654475097944,-0.00678362750718,-0.0041531959156714,-0.0040868379464558,-0.0292764807241219,-0.00433008142993,-0.0210775212236537,-0.0039765449527719,-0.0104356798659406,-0.0047467448777515,339.055062,1173.99576,1355252.45,10.0,35000,0.78,25000,389.171706,1333.02782,3449682.52,15.0,0.0,0.0,120000,364.71253,1215.47712,2252191.66,10.0,15000,0.55,120000,340.52499,1188.39019,1394978.46,10.0,35000,0.78,120000
307,-0.0114328532435511,-0.0068514413149283,-0.0041629870968574,-0.004114686103937,-0.0294541186785587,-0.0043473812876314,-0.0212127641977227,-0.0040409010531841,-0.010504310501714,-0.0047948985312955,339.076793,1174.41467,1355116.64,10.0,35000,0.78,25000,389.188335,1333.52268,3449150.08,15.0,0.0,0.0,120000,364.726879,1215.92949,2251788.11,10.0,15000,0.55,120000,340.543497,1188.76847,1394744.44,10.0,35000,0.78,120000
308,-0.0114956707925844,-0.0069253420904922,-0.0041914941801766,-0.0041325751934153,-0.0296544830166331,-0.0043652508921014,-0.0213384681467546,-0.0040674108428498,-0.010571041629857,-0.0048257397501184,339.094486,1174.85129,1354923.57,10.0,35000,0.78,25000,389.203169,1334.04599,3448568.88,15.0,0.0,0.0,120000,364.739379,1216.41046,2251366.81,10.0,15000,0.55,120000,340.559636,1189.18314,1394499.76,10.0,35000,0.78,120000
309,-0.0115698226896542,-0.0069414192315203,-0.0042382293595322,-0.0041454460261808,-0.029828102656013,-0.004413625297565,-0.0214774970425818,-0.0041217844854426,-0.0106141699248164,-0.0048386684266796,339.11693,1175.2516,1354805.15,10.0,35000,0.78,25000,389.223264,1334.53436,3448213.65,15.0,0.0,0.0,120000,364.757075,1216.86133,2251103.55,10.0,15000,0.55,120000,340.582138,1189.56963,1394361.47,10.0,35000,0.78,120000
310,-0.0116231338836883,-0.0069843039462465,-0.0042803597396607,-0.0041868146249725,-0.0300143354091928,-0.0044253763185844,-0.021612711477247,-0.0041352510166379,-0.0106672195332484,-0.0048839209429398,339.143764,1175.67886,1354605.17,10.0,35000,0.78,25000,389.242463,1335.03669,3447423.45,15.0,0.0,0.0,120000,364.77404,1217.31493,2250511.27,10.0,15000,0.55,120000,340.604343,1189.93976,1394020.61,10.0,35000,0.78,120000
311,-0.011719273638538,-0.0070249295108265,-0.0043296965212538,-0.0042331765332579,-0.0301922836469243,-0.0044490454209908,-0.0217435837271894,-0.0042396469503608,-0.0107297997368529,-0.0048941779476104,339.171728,1176.07524,1354599.49,10.0,35000,0.78,25000,389.262874,1335.4922,3447134.03,15.0,0.0,0.0,120000,364.792429,1217.72372,2250243.96,10.0,15000,0.55,120000,340.627493,1190.28063,1393877.89,10.0,35000,0.78,120000
312,-0.0117916052850433,-0.0070434594243486,-0.0043710276436354,-0.0042450137514793,-0.0303991084328378,-0.0044842374422337,-0.0218715492361559,-0.0042589716931277,-0.0107849740977384,-0.004971052289524,339.197891,1176.53776,1354374.61,10.0,35000,0.78,25000,389.286082,1336.06009,3446481.44,15.0,0.0,0.0,120000,364.812644,1218.24848,2249785.11,10.0,15000,0.55,120000,340.65353,1190.72628,1393624.91,10.0,35000,0.78,120000
313,-0.0118368343190664,-0.0070608141229565,-0.0043931092710706,-0.0042491895132344,-0.0305990987147186,-0.0045250709405592,-0.0219987838915291,-0.0042723808571513,-0.010830423323546,-0.0049920170870869,339.218252,1176.9523,1354163.64,10.0,35000,0.78,25000,389.304681,1336.57409,3445921.47,15.0,0.0,0.0,120000,364.828637,1218.72517,2249398.46,10.0,15000,0.55,120000,340.674534,1191.13436,1393411.02,10.0,35000,0.78,120000
314,-0.0119100969651242,-0.0070760958538593,-0.0044337854093934,-0.0042661889076481,-0.0307733590351424,-0.0045633290198764,-0.0221280952197795,-0.004324071349804,-0.0108866599840562,-0.0050021634506692,339.240954,1177.34534,1354059.74,10.0,35000,0.78,25000,389.324325,1337.04969,3445579.44,15.0,0.0,0.0,120000,364.845949,1219.1623,2249139.74,10.0,15000,0.55,120000,340.696614,1191.51122,1393276.31,10.0,35000,0.78,120000
315,-0.0119783922300195,-0.0070942499386762,-0.0044677433772094,-0.0042895897719599,-0.0309448501452281,-0.0046120788404839,-0.0222714814476889,-0.0043873269009788,-0.0109488164583808,-0.0050292486025431,339.266048,1177.75721,1353956.27,10.0,35000,0.78,25000,389.344848,1337.54416,3445178.52,15.0,0.0,0.0,120000,364.864046,1219.61467,2248831.91,10.0,15000,0.55,120000,340.719951,1191.89601,1393113.42,10.0,35000,0.78,120000
316,-0.0120783918653336,-0.0071132604841542,-0.0045075192484299,-0.0043358652059885,-0.0311356331645399,-0.0046312694633314,-0.0223823698066298,-0.0044107726112663,-0.0110034215589532,-0.005068992783973,339.299444,1178.1616,1353811.41,10.0,35000,0.78,25000,389.369554,1338.01513,3444494.42,15.0,0.0,0.0,120000,364.886306,1220.03695,2248305.6,10.0,15000,0.55,120000,340.748166,1192.24065,1392817.67,10.0,35000,0.78,120000
317,-0.012158606280921,-0.0071800403907757,-0.0045649926706087,-0.0043583837233107,-0.0313451991632651,-0.0046409177051756,-0.0225143448239127,-0.0044428996611899,-0.0110712826647085,-0.0051497938714093,339.323289,1178.65537,1353601.72,10.0,35000,0.78,25000,389.389242,1338.60685,3443829.88,15.0,0.0,0.0,120000,364.903063,1220.57936,2247824.54,10.0,15000,0.55,120000,340.769757,1192.70962,1392543.78,10.0,35000,0.78,120000
318,-0.0122449131210119,-0.0072043384444634,-0.0045892018512818,-0.004366293573567,-0.0315167877013546,-0.0047146329937779,-0.0226210160985857,-0.0045168068874169,-0.0111508269133192,-0.0051814979174037,339.342732,1179.03428,1353545.46,10.0,35000,0.78,25000,389.407428,1339.06594,3443679.44,15.0,0.0,0.0,120000,364.918881,1221.00397,2247707.13,10.0,15000,0.55,120000,340.789602,1193.08789,1392492.77,10.0,35000,0.78,120000
319,-0.0122891744446868,-0.007218852502145,-0.0046402835618992,-0.0044055468085223,-0.0316977435644922,-0.0047350452051174,-0.0227312737741806,-0.0045528003359919,-0.0112461380239422,-0.0052289039848035,339.367471,1179.43807,1353447.96,10.0,35000,0.78,25000,389.425576,1339.54025,3443210.96,15.0,0.0,0.0,120000,364.935054,1221.43226,2247336.67,10.0,15000,0.55,120000,340.810739,1193.45211,1392294.29,10.0,35000,0.78,120000
320,-0.0123507700406791,-0.007269524824829,-0.0046534125212583,-0.0044302445197439,-0.0319352214667389,-0.0047520755064536,-0.0228638952230438,-0.0045892000548899,-0.0113293770420414,-0.0052361015097849,339.3912,1179.91159,1353272.69,10.0,35000,0.78,25000,389.444413,1340.1067,3442621.29,15.0,0.0,0.0,120000,364.951223,1221.9497,2246901.19,10.0,15000,0.55,120000,340.831924,1193.89801,1392049.29,10.0,35000,0.78,120000
321,-0.0124120911580299,-0.00731150114395,-0.0046755863496964,-0.0044652121047925,-0.032109792648823,-0.0047706611052741,-0.0229693207164607,-0.0046211564051631,-0.0114193880900453,-0.0052484000049847,339.412427,1180.28849,1353172.0,10.0,35000,0.78,25000,389.459944,1340.54439,3442172.68,15.0,0.0,0.0,120000,364.964867,1222.34444,2246548.61,10.0,15000,0.55,120000,340.849498,1194.23829,1391852.07,10.0,35000,0.78,120000
322,-0.0124782019930399,-0.0073437920610255,-0.0047088431704336,-0.0045236012879226,-0.0323201616084415,-0.0047833531874532,-0.0230874743653482,-0.0046716300557689,-0.0114989781031887,-0.0052649667907076,339.443869,1180.71079,1353079.64,10.0,35000,0.78,25000,389.480909,1341.02529,3441558.45,15.0,0.0,0.0,120000,364.983713,1222.77104,2246051.61,10.0,15000,0.55,120000,340.874012,1194.58863,1391573.1,10.0,35000,0.78,120000
