Unnamed: 0,sample_id,deg_CmpBst_s_mapEff_in,deg_CmpBst_s_mapWc_in,deg_CmpFan_s_mapEff_in,deg_CmpFan_s_mapWc_in,deg_CmpH_s_mapEff_in,deg_CmpH_s_mapWc_in,deg_TrbH_s_mapEff_in,deg_TrbH_s_mapWc_in,deg_TrbL_s_mapEff_in,deg_TrbL_s_mapWc_in,CRUISE_DECKSMRHPC_Tin,CRUISE_DECKSMRLPT_Tin,CRUISE_DECKSMRHPC_Pout_st,CRUISE_DTAMB,CRUISE_ALT,CRUISE_MACH,CRUISE_COMMAND,TAKEOFF_DECKSMRHPC_Tin,TAKEOFF_DECKSMRLPT_Tin,TAKEOFF_DECKSMRHPC_Pout_st,TAKEOFF_DTAMB,TAKEOFF_ALT,TAKEOFF_MACH,TAKEOFF_COMMAND,CLIMB1_DECKSMRHPC_Tin,CLIMB1_DECKSMRLPT_Tin,CLIMB1_DECKSMRHPC_Pout_st,CLIMB1_DTAMB,CLIMB1_ALT,CLIMB1_MACH,CLIMB1_COMMAND,CLIMB2_DECKSMRHPC_Tin,CLIMB2_DECKSMRLPT_Tin,CLIMB2_DECKSMRHPC_Pout_st,CLIMB2_DTAMB,CLIMB2_ALT,CLIMB2_MACH,CLIMB2_COMMAND
49,49,-0.0168510010905551,-0.0337183587857609,-0.0398262165282605,0.0025470286785407,-0.0383937161109929,-0.0008393155068797,-0.0382157090975899,0.0323739875190589,-0.0451803286672251,-0.0075127392446067,334.0073981223485,1251.7898479495786,1296890.7467296931,10.0,35000,0.78,25000,386.6920266395305,1428.8213803346353,3414049.1889641485,15.0,0.0,0.0,120000,362.2170576781578,1307.0234331084625,2242476.5968284365,10.0,15000,0.55,120000,337.00032866306873,1293.2348012977284,1390758.4258603186,10.0,35000,0.78,120000
50,50,-0.0453683528442411,-0.0099091223093789,-0.0209605285986475,-0.0216029063401464,-0.0472601375573702,-0.033039896328611,-0.0311572253458721,0.0111626176376549,-0.0147470708232587,0.0348841432756647,345.09445547399866,1199.8420584335145,1359036.8106980415,10.0,35000,0.78,25000,392.57612373734014,1350.5087934846003,3366099.559582937,15.0,0.0,0.0,120000,368.1281151429234,1225.7158150892033,2173719.480620408,10.0,15000,0.55,120000,344.4931557395401,1194.9523823547731,1349076.631383293,10.0,35000,0.78,120000
51,51,-0.0250360295735364,-0.0018735945688315,-0.0115277839584534,-0.0286244891489069,-0.0006670650202507,0.0042616044438467,-0.0041569466849009,-0.027742692566725,-0.03650734142178,0.0221728265754793,341.574054954892,1135.9637578696236,1483223.2999964226,10.0,35000,0.78,25000,388.2247196414205,1250.5721081728252,3647102.611018559,15.0,0.0,0.0,120000,364.4034273699755,1128.996109128085,2349214.1378734712,10.0,15000,0.55,120000,340.0931971139521,1120.6796150114537,1451239.059421101,10.0,35000,0.78,120000
52,52,-0.0139282740117872,0.0041021907414467,-0.0315768064495303,-0.032080672326356,-5.98362779324485e-05,-0.0054919354888626,-0.0414792145904504,-0.0299954644725836,-0.0443860524456772,0.0386890384900792,342.10599766471046,1165.162974880576,1483961.822275538,10.0,35000,0.78,25000,388.86522450293876,1299.0818305280409,3636348.3676534486,15.0,0.0,0.0,120000,365.1313628221305,1172.7838853989958,2336648.121189672,10.0,15000,0.55,120000,340.8089686723883,1151.5563563546284,1451725.455309224,10.0,35000,0.78,120000
53,53,-0.005343832524583,-0.0153643250923872,-0.0301939208475818,0.003087289092331,-0.0415053638224878,-0.0293672461268817,-0.0017625441514836,0.0188362486957417,-0.0395829534339382,0.0121636957094497,333.59837124770075,1206.0248672376179,1352760.9219529075,10.0,35000,0.78,25000,385.3577684308174,1354.7841131046466,3582189.2086987803,15.0,0.0,0.0,120000,360.8829472416446,1232.783804107561,2357097.955851055,10.0,15000,0.55,120000,337.5916942144366,1261.7094526323463,1440082.1314136814,10.0,35000,0.78,120000
54,54,-0.0014945665013417,-0.0072447755424227,-0.0099195348654408,-0.018792257331461,-0.0245707979442843,-0.0351585964906034,-0.0141962863579209,-0.0470800492836461,-0.0038776650863973,0.0035662209726774,340.24009058439793,1142.8482463194823,1459465.8758519131,10.0,35000,0.78,25000,387.83077549720474,1280.2576647600004,3596116.711440475,15.0,0.0,0.0,120000,363.710565915255,1161.5411943870972,2326523.3785745124,10.0,15000,0.55,120000,339.5795311704693,1137.8553408451849,1443325.982934675,10.0,35000,0.78,120000
55,55,-0.0067346634670952,0.0178794616209494,-0.0450904633261154,-0.0267256828977249,-0.0390223245444871,-0.0429862818279549,-0.0211460296651572,-0.0444901975424015,-0.0057932225865073,0.0425067100241493,343.4205132369784,1157.0482302022995,1495227.3519468384,10.0,35000,0.78,25000,390.2041042085774,1295.3515808357552,3680264.2504829788,15.0,0.0,0.0,120000,366.3042461610956,1171.0791036546643,2369249.9968946567,10.0,15000,0.55,120000,342.74611931263604,1149.1368864892095,1474238.4936965038,10.0,35000,0.78,120000
56,56,-0.0385420576672784,-0.0309949339632445,-0.0324217941923812,-0.0129100709603827,-0.0138245745250671,-0.045736162604281,-0.0288814515095197,-0.0280581084817214,-0.0181833041924663,0.0494604725647383,338.268057231602,1203.4209304577353,1429504.3047701349,10.0,35000,0.78,25000,387.191408409477,1327.905407177929,3674669.208806757,15.0,0.0,0.0,120000,362.48177484047926,1195.3056672789428,2400399.506910764,10.0,15000,0.55,120000,339.48079895835895,1223.5962952218615,1455418.5998459377,10.0,35000,0.78,120000
57,57,-0.0206692282416486,-0.0058755830986297,-0.0112412862542936,-0.0298149020715675,-0.0294260077584405,0.0143961668136771,-0.0014547761219356,-0.0465871239405369,-0.0009251371494168,0.0176594092044084,343.892031809943,1129.8796730975168,1481779.586753686,10.0,35000,0.78,25000,389.56945976135967,1258.7841414479099,3573965.735695274,15.0,0.0,0.0,120000,365.64748373820265,1137.1761044421273,2295253.2330506966,10.0,15000,0.55,120000,341.43416316340824,1110.0736847951146,1421026.1212399702,10.0,35000,0.78,120000
58,58,-0.0117494084792657,-0.0496251288328036,-0.026552489857948,-0.0175188420053612,-0.0264586688362758,-0.0073046657922917,-0.0470887532912184,-0.0173388556356096,-0.0125958015048313,-0.0330248231317985,339.52069278534884,1231.0803059891462,1338909.7850120533,10.0,35000,0.78,25000,387.5172324571269,1388.3000170698547,3321132.175279155,15.0,0.0,0.0,120000,362.9822324753693,1261.2287566663615,2147266.773764824,10.0,15000,0.55,120000,338.5447244605553,1229.0404370667488,1327288.056289888,10.0,35000,0.78,120000
59,59,-0.024463730229252,-0.0391585658626055,-0.0241537675362103,-0.0256787817532461,-0.0250036572281465,0.0289775823147193,-0.0273515167328494,-0.0056337697730692,-0.0309909029737712,-0.012620357709658,340.8681633918132,1202.6147263157748,1370981.1408855605,10.0,35000,0.78,25000,388.07822393362704,1347.8897130874207,3365599.576232968,15.0,0.0,0.0,120000,363.7894046909773,1221.3726943911008,2167650.0301467595,10.0,15000,0.55,120000,339.1662339906435,1192.0705959599818,1340178.7503262106,10.0,35000,0.78,120000
60,60,-0.0027387529368138,-0.0386091460505472,-0.004451663935982,0.0246234432426253,-0.0099816056117746,-0.0442256041365905,-0.0249334007191309,-0.0031141040711836,-0.0203662067514968,0.0295599113004726,328.9084799622533,1222.2358694214165,1335966.0685754332,10.0,35000,0.78,25000,383.2035442649898,1383.2573900714383,3664366.3252764307,15.0,0.0,0.0,120000,358.39494370467764,1270.9037030724153,2437868.8062850186,10.0,15000,0.55,120000,335.23648185638984,1315.4811221829232,1471563.7059524884,10.0,35000,0.78,120000
61,61,-0.0232765519012056,-0.0321232819275858,-0.0219849075583527,0.0140123375348547,-0.0346441141227439,0.0166129972020496,-0.0268749917689676,-0.033346492861313,-0.0280619348874321,0.0279590530397142,331.45473740790436,1209.8179056130537,1407946.647277099,10.0,35000,0.78,25000,385.30724019354915,1378.7549069166323,3785088.9002658506,15.0,0.0,0.0,120000,360.66409128335886,1264.8492068165715,2501693.7385037267,10.0,15000,0.55,120000,336.3552351979126,1283.7617017842983,1530217.231346231,10.0,35000,0.78,120000
62,62,-0.0278886715637645,-0.0471917597934535,-0.0089927700847474,0.008828021235045,-0.0034889584895369,-0.0263292608017552,-0.0138968410752799,0.0459151807276881,-0.0142777308550688,0.0431979402130142,332.191631498286,1205.1483355195448,1286239.0818309502,10.0,35000,0.78,25000,384.2300753201422,1345.9757385753924,3429817.4776411303,15.0,0.0,0.0,120000,359.2807537287539,1222.5495348348768,2266863.653716126,10.0,15000,0.55,120000,335.89921627820496,1262.6606359971252,1366536.1707981548,10.0,35000,0.78,120000
63,63,-0.0294623508336099,-0.0274580664724939,-0.0255184853636005,-0.0302981618730453,-0.0430243492361569,-0.0156874258328916,-0.0228376528143337,-0.0427132581963117,-0.0488868603413758,0.0001345434519443,342.3437449312577,1205.7982622085735,1459045.6167279151,10.0,35000,0.78,25000,389.1907979574388,1347.5092387714283,3570999.5607399354,15.0,0.0,0.0,120000,364.9309436634984,1220.1656167779333,2292811.715977442,10.0,15000,0.55,120000,340.58745976226885,1193.94211401645,1421393.2596644454,10.0,35000,0.78,120000
64,64,-0.0043697157342382,-0.0082406972736853,-0.0010244818549116,-0.009387628120353,-0.0333109488866876,-0.0130865002436998,-0.0060022500624698,0.0264853706578836,-0.0068386436996821,-0.0060296072891286,339.30699707981404,1158.6491600382615,1318557.336521311,10.0,35000,0.78,25000,388.4183077785591,1310.7341679360077,3312378.6274378877,15.0,0.0,0.0,120000,364.14439371085484,1193.6136943369231,2154096.979378134,10.0,15000,0.55,120000,339.9418438446231,1164.6646135538367,1333999.2949468107,10.0,35000,0.78,120000
65,65,-0.0152006777787766,-0.0371165079051069,-0.0203358064044279,-0.0053901266906884,-0.0469263905648159,0.0225215748612723,-0.019926672335572,0.0207010563488811,-0.0162951601254415,0.0106030599322521,335.83323950831823,1205.6170545274108,1313452.6005461435,10.0,35000,0.78,25000,386.55402757805393,1366.7349538470621,3363701.837535676,15.0,0.0,0.0,120000,362.19763347026696,1245.8162397927588,2195732.170242812,10.0,15000,0.55,120000,337.1648170590579,1221.607716293379,1355052.6259823865,10.0,35000,0.78,120000
66,66,-0.0096374125253775,-0.0115092460497374,-0.0180937968409697,-0.0076678492729886,-0.0091709634692728,0.0254258886818867,-0.0369037158029881,0.0070012566299332,-0.0251481810285055,0.0045920580488687,337.8046936939349,1184.3576474229228,1352251.7407378803,10.0,35000,0.78,25000,387.98997952368177,1342.1276377459803,3450226.7475760086,15.0,0.0,0.0,120000,363.63035108286147,1223.1015845207303,2250378.8941847356,10.0,15000,0.55,120000,339.1781710986677,1200.5423919284638,1391915.4475918785,10.0,35000,0.78,120000
67,67,-0.0410684106390148,0.0135401024563015,-0.0274987900186314,0.0150392951919034,-0.0222976064202066,0.0112861047256625,-0.0074576493801427,0.0135030834038696,-0.0420671834566565,0.0326346215368008,335.42385774523956,1193.2775711057805,1381546.846052232,10.0,35000,0.78,25000,389.72722614725456,1356.4058992589303,3757409.477144865,15.0,0.0,0.0,120000,364.83371946266635,1241.241031057436,2491613.799396437,10.0,15000,0.55,120000,342.24199539118854,1282.8987172490984,1521512.4396917466,10.0,35000,0.78,120000
68,68,-0.0180335833344238,-0.020561583230151,-0.0325088343904999,0.0120373760667998,-0.0373172701324759,0.0097253660300968,-0.0332101908857526,0.0390407907271554,-0.0478759815607874,-0.0375408566369449,334.61561683451254,1262.0255720513026,1271394.3970024034,10.0,35000,0.78,25000,388.57414501476654,1449.092256162291,3388663.011803139,15.0,0.0,0.0,120000,363.8552482966147,1331.4884923431084,2239815.665994067,10.0,15000,0.55,120000,339.0715247471136,1312.406367844,1391139.8867968332,10.0,35000,0.78,120000
69,69,-0.0201422704375559,-0.0299175974390184,-0.0366175485584403,0.0217397258155866,-0.0084545324072114,0.0175763663557719,-0.0493711589747089,0.0254092552058362,-0.0078267196045047,-0.0242993832915148,332.3371811622408,1234.319521005139,1270648.8108011691,10.0,35000,0.78,25000,387.33117234064554,1419.504675526392,3432423.793686201,15.0,0.0,0.0,120000,362.4025022507956,1306.6846291060272,2278965.37023818,10.0,15000,0.55,120000,337.26233320170365,1292.9162791087058,1409551.497597907,10.0,35000,0.78,120000
70,70,-0.0256206860308133,0.021742006122265,-0.0465777207820417,0.0061005485077673,-0.041141623466625,0.0031508084844684,-0.0168959872125706,0.0042161758906242,-0.0237191931292921,-0.0404762573085867,340.6639498112022,1223.2583607484696,1343213.0878391557,10.0,35000,0.78,25000,393.2358842460166,1404.4426823767244,3527427.2438616394,15.0,0.0,0.0,120000,368.4655311622629,1283.9258937012712,2323369.6581258583,10.0,15000,0.55,120000,344.89191770474457,1260.914451298453,1447093.7889991594,10.0,35000,0.78,120000
71,71,-0.0214973508744675,-0.0329396779815832,-0.0489073192215589,-0.0403220431753753,-0.0118937949181146,-0.0197481434759628,-0.0177810853668687,-0.0081018941573145,-0.033826461063282,0.0480446505718121,340.596262548889,1180.2690963982236,1448388.6418837751,10.0,35000,0.78,25000,385.35472363900215,1279.8093533768338,3534914.620219808,15.0,0.0,0.0,120000,361.5316260873788,1146.2827758311191,2258433.992415139,10.0,15000,0.55,120000,337.311848800062,1145.7216805168127,1385662.4752717174,10.0,35000,0.78,120000
72,72,-0.03825636603215,0.0248536220057057,-0.017517921375709,-0.0331678196178633,-0.026551501342065,0.0051671367253561,-0.0006230333057524,-0.0250655304339183,-0.0377275589212058,0.0024839121987428,348.3589002475583,1147.9822324062195,1477399.9377122838,10.0,35000,0.78,25000,393.91349445029726,1280.6338824295212,3569119.961497166,15.0,0.0,0.0,120000,369.8794348141056,1157.7203227950533,2291749.415195095,10.0,15000,0.55,120000,346.554319150594,1130.8464632814341,1428032.5970743652,10.0,35000,0.78,120000
73,73,-0.0086562849745142,0.02835923161394,-0.0080558001841246,-0.0447076035023919,-0.0100302642254132,-0.0089585517804879,-0.0321035102707624,-0.0063020715687836,-0.001197062888589,0.0375833903669308,351.4362125883133,1129.6237889194974,1433644.7841546568,10.0,35000,0.78,25000,393.2295845708196,1255.605584938866,3329656.664937894,15.0,0.0,0.0,120000,369.36434251607,1131.5301406728765,2114498.900881789,10.0,15000,0.55,120000,346.75576788541076,1095.963691765176,1313851.4875382432,10.0,35000,0.78,120000
74,74,-0.0075008303538374,-0.0356896562967989,-0.0004313822818704,0.0051990135499904,-0.0407540836779064,-0.0311916016052057,-0.0066665470805053,0.0285686729798535,-0.0463902905687632,0.046158796293785,331.74973332885,1217.1089531238852,1328077.4996998834,10.0,35000,0.78,25000,383.6214526600984,1362.3658298177336,3534357.9741393332,15.0,0.0,0.0,120000,358.95920844514444,1236.1634241228712,2328632.395735637,10.0,15000,0.55,120000,335.6738697973503,1274.5445140932347,1413359.3437096546,10.0,35000,0.78,120000
75,75,-0.0356301742717076,0.0161420076472258,-0.0276212414265141,-0.0415838907204408,-0.0318416291788294,-0.0077826023003707,-0.0216653678710274,-0.0499303846175891,-0.0445242846449234,-0.0254607696052395,352.35311091007605,1195.8723443940025,1486764.3570411575,10.0,35000,0.78,25000,395.3771467506,1332.2009320030782,3521497.8089157618,15.0,0.0,0.0,120000,371.1708462235112,1202.7464619485213,2243426.5789339594,10.0,15000,0.55,120000,348.63430954267307,1170.328622717088,1395927.254627722,10.0,35000,0.78,120000
76,76,-0.0133557790207983,-0.0133203632092459,-0.0390236870100027,-0.0013105642973108,-0.0304594115967653,0.0211925921745431,-0.0020941609874056,-0.0310312835129016,-0.0230553147337811,0.0143798507133717,334.21218672684313,1173.2461162168595,1442551.5786699317,10.0,35000,0.78,25000,385.7639589930756,1321.8610422936201,3768030.571805927,15.0,0.0,0.0,120000,361.52673497626444,1205.9295485958664,2471742.9480112814,10.0,15000,0.55,120000,337.26056208648237,1214.7735199684284,1518458.5206334477,10.0,35000,0.78,120000
77,77,-0.0441208194543695,-0.0248553696403445,-0.037295097691383,0.0005204517335281,-0.0230023706964559,-0.0394826955674739,-0.0258095595432134,-0.0381627434861049,-0.0383864686940676,-0.0288554915417905,337.27502111058345,1225.8192719398605,1417075.5588941688,10.0,35000,0.78,25000,389.08458652876124,1382.0755921958503,3711856.3339543594,15.0,0.0,0.0,120000,364.48771499178315,1262.4458811193224,2436086.4855088308,10.0,15000,0.55,120000,340.7810659840332,1272.0190671598687,1494903.5627689979,10.0,35000,0.78,120000
78,78,-0.015627131741877,0.0148649650552778,-0.0312272287151493,0.0135172604365333,-0.0059923247668088,0.0153107711370886,-0.00540657967291,-0.0093183991178284,-0.0168996067611207,0.0333992660811373,334.1230352798742,1160.674918155689,1415251.5996512598,10.0,35000,0.78,25000,387.2293418123414,1312.467673094688,3818054.098915524,15.0,0.0,0.0,120000,362.71088298067656,1200.2326899747654,2530234.4856364387,10.0,15000,0.55,120000,339.9566246828627,1237.3439617715899,1541785.3450277897,10.0,35000,0.78,120000
79,79,-0.0246081778476127,-0.0375312208750313,-0.0196588178171817,0.0083375132855357,-0.0165149173850498,-0.0206771829243257,-0.0300095170739087,0.0448345122424182,-0.0428625916604254,-0.0007080912356835,332.62936666519585,1226.5651729699064,1285882.0638813714,10.0,35000,0.78,25000,385.59824850614467,1389.2783304896138,3421642.817081819,15.0,0.0,0.0,120000,361.0451117179619,1271.3275203234257,2253099.860713038,10.0,15000,0.55,120000,336.7575109494132,1288.879369852505,1380593.9330619515,10.0,35000,0.78,120000
80,80,-0.0363692901932286,0.008946277463096,-0.0339450097285588,-0.0384750644384227,-0.0285630131708733,-0.0317149749291644,-0.0338465477134648,0.0428270560635579,-0.009753646350791,-0.0369917744759287,355.21006929020695,1229.8334377740582,1287783.5714963076,10.0,35000,0.78,25000,396.9833474122081,1369.107217802829,3044057.728121631,15.0,0.0,0.0,120000,372.4095079447962,1236.8285180316686,1939496.111026795,10.0,15000,0.55,120000,350.70141043037466,1202.5228261899879,1204354.963836416,10.0,35000,0.78,120000
81,81,-0.0435020038023666,-0.042013263841518,-0.0294965422909652,-0.0024677110673073,-0.0400634549877592,-0.0371178417598032,-0.0399401901500638,-0.0455362004131113,-0.0493108960149303,0.0187268128084991,335.6779008764714,1250.5631942601356,1431064.7618775752,10.0,35000,0.78,25000,387.4417468004849,1405.5457833849575,3754413.1626441963,15.0,0.0,0.0,120000,362.692402266459,1280.8149839410755,2459908.70748708,10.0,15000,0.55,120000,338.8144773872657,1297.811676972344,1505555.876715214,10.0,35000,0.78,120000
82,82,-0.045525259848186,-0.0104756540871126,-0.0226473775966013,0.0110691031626717,-0.0184181225884213,-0.0412145284351314,-0.0497978568873428,0.0017687194603131,-0.0229369442489519,-0.0082536645065618,338.11355827052444,1227.0178480993334,1332263.1218187779,10.0,35000,0.78,25000,391.55837576570894,1407.7118184748037,3527582.7934935587,15.0,0.0,0.0,120000,366.6053755653535,1289.779734892588,2326600.4125760803,10.0,15000,0.55,120000,342.7480693497512,1279.8706599922696,1439697.239510846,10.0,35000,0.78,120000
83,83,-0.0328053850666177,0.0191571673279283,-0.0461980832500296,-0.0273420966108798,-0.0043628848173577,-0.0096535502362555,-0.0363792111185923,-0.0239834170759929,-0.0042096361939504,0.0284854169481144,346.0477578743083,1155.999898572512,1454260.259910309,10.0,35000,0.78,25000,392.86511283951694,1294.4571958703675,3566174.3849158827,15.0,0.0,0.0,120000,368.6741496401396,1173.5018023529547,2296056.3528760336,10.0,15000,0.55,120000,345.21850296962594,1146.5627521364092,1428062.9873691755,10.0,35000,0.78,120000
84,84,-0.0460062349389706,0.0029631771549516,-0.0122601150335229,0.0016736308557115,-0.0140470359815446,-0.0403117251373403,-0.0376975036200202,0.0333174184017907,-0.017074687078184,-0.016961549629541,342.3890554805479,1206.4882228972033,1292483.982231596,10.0,35000,0.78,25000,393.73111318067964,1376.1909469132095,3340641.929723468,15.0,0.0,0.0,120000,368.76573008616253,1257.4146932359383,2189863.4605534305,10.0,15000,0.55,120000,345.04886378378654,1229.7893632980174,1360695.2164984557,10.0,35000,0.78,120000
85,85,-0.0195892208809109,-0.0261596335943195,-0.0144294914302788,-0.0035300661953135,-0.0171060737037616,-0.0255758407105398,-0.0123667474522814,0.0351216342661892,-0.0111895263475186,-0.0295170194868494,337.3359311991297,1177.7844156888548,1294237.7333710482,10.0,35000,0.78,25000,387.86761925405887,1337.7730263920619,3298090.578597915,15.0,0.0,0.0,120000,363.3585531197322,1218.4862278964545,2154905.5032899175,10.0,15000,0.55,120000,338.835182669825,1197.3163285854703,1332410.0034253655,10.0,35000,0.78,120000
86,86,-0.0448708582052598,0.0006150912186777,-0.005891480065013,-0.0312559470549132,-0.0420523075484023,0.0068768213672975,-0.0059327862696605,-0.0077980974358183,-0.0085499312385803,-0.0392043973670814,352.5156800338051,1191.4775419447997,1363949.0132225987,10.0,35000,0.78,25000,395.8810754051732,1332.1519390794786,3252044.3566080993,15.0,0.0,0.0,120000,371.3276271302283,1205.83528626559,2082562.070291977,10.0,15000,0.55,120000,348.8884924958818,1168.486610440861,1291510.0126833604,10.0,35000,0.78,120000
87,87,-0.0308718001825538,-0.0444185120756655,-0.0104896123168536,0.0184982842557154,-0.0023596562668454,0.0260899431292095,-0.034697314944075,-0.0393191324885996,-0.0103043705644491,0.0064190106262519,330.8830484354646,1190.730306776638,1392840.0748637673,10.0,35000,0.78,25000,384.96728287840835,1356.6629654649118,3738965.3073289637,15.0,0.0,0.0,120000,360.2437015959233,1245.262590011105,2474785.920497397,10.0,15000,0.55,120000,335.53008034657523,1263.2182978791511,1510276.935588411,10.0,35000,0.78,120000
88,88,-0.0272045699888124,-0.0416814198046941,-0.0404676906847832,-0.0103741122053012,-0.0015983710903753,-0.0023017647863064,-0.0446970534912965,0.0088688913069737,-0.0060814357502772,-0.0386845620733936,338.66566773122105,1216.276743768184,1311473.7401840594,10.0,35000,0.78,25000,388.30116094858204,1375.255547095317,3312155.3774322225,15.0,0.0,0.0,120000,363.71876880690996,1252.6924245064777,2153223.428561024,10.0,15000,0.55,120000,339.0801662511361,1224.882492433656,1330943.2786806575,10.0,35000,0.78,120000
89,89,-0.0416697388771044,-0.0067639187134846,-0.0021217983726792,0.0131208603959161,-0.0298767522815001,-0.0147048288415342,-0.0046390566784357,0.0127979118983545,-0.0105928830674355,0.0014779876986334,336.97671371666837,1172.3411006460608,1337345.6071472422,10.0,35000,0.78,25000,390.0080673761539,1336.1285854667456,3535852.019808288,15.0,0.0,0.0,120000,365.25618332998994,1223.8076105511363,2332606.2710088524,10.0,15000,0.55,120000,341.4314609298793,1225.230537043032,1435987.0217313832,10.0,35000,0.78,120000
90,90,-0.0217342083206233,-0.0430075518718836,-0.0075225865584947,-0.013585193072261,-0.0499796661738178,-0.0153220153606021,-0.0342477532783143,-0.0241106920740296,-0.0256262181452748,-0.0322947739495745,340.5628373369264,1239.9846368498459,1347064.4354936795,10.0,35000,0.78,25000,389.144986387594,1401.7929593432668,3366521.1774959434,15.0,0.0,0.0,120000,364.3762179572413,1274.149555211846,2182094.6109028244,10.0,15000,0.55,120000,340.20038305207964,1241.2751138042556,1349791.3502640787,10.0,35000,0.78,120000
91,91,-0.0483824017763036,-0.0467013686378117,-0.0334508209267832,-0.0067876548866006,-0.0164911833415522,-0.0179623993062143,-0.0325359110702514,-0.0121377935359278,-0.004652233263238,-0.0265528982540644,338.4857557786983,1208.4890557401752,1349043.3829389864,10.0,35000,0.78,25000,388.9080394487801,1366.2920714906272,3436706.1668537855,15.0,0.0,0.0,120000,364.25721506974895,1244.8076538143525,2237218.606097093,10.0,15000,0.55,120000,339.36019847252516,1222.354196428389,1381322.9827578503,10.0,35000,0.78,120000
92,92,-0.0080484889443527,-0.0218766375662417,-0.0408083780895386,-0.0344338915218417,-0.0240826556616836,-0.0134026043795201,-0.0430801560124911,0.0361480668422052,-0.0247921139300306,0.0402648705724803,341.8403604432008,1191.6798647478856,1342686.107413831,10.0,35000,0.78,25000,387.66131463181756,1332.644824853526,3259356.785630973,15.0,0.0,0.0,120000,363.8204405328357,1203.8160459683197,2087032.466758354,10.0,15000,0.55,120000,339.51190132943316,1174.1591613791527,1293655.1462125094,10.0,35000,0.78,120000
93,93,-0.029648016431455,-0.0406970021096706,-0.0032024274822132,0.0189919880226047,-0.0388861764938372,-0.0117654508220112,-0.023470769428369,0.0108793446625563,-0.0394480610412118,-0.0421003956456498,332.88860159433347,1242.3496118128455,1292145.39206894,10.0,35000,0.78,25000,387.4849588948541,1426.3353000138582,3464102.7461838834,15.0,0.0,0.0,120000,362.32866512454405,1311.6025354641945,2291494.191390734,10.0,15000,0.55,120000,337.4843912187487,1298.9277362946311,1419055.6249012495,10.0,35000,0.78,120000
94,94,-0.0346322699055756,-0.0178771828288543,-0.049589746036173,-0.0423308543450479,-0.021224929649972,0.0082037928215814,-0.0373551226006679,-0.0168513346494022,-0.0034372875699277,-0.0433393221457365,351.86223086736504,1222.2148517312087,1374993.5050704824,10.0,35000,0.78,25000,393.80641822108345,1356.7444299590163,3228391.4217629577,15.0,0.0,0.0,120000,369.4735164402405,1226.7189031736852,2049749.2184794785,10.0,15000,0.55,120000,346.73218032639426,1190.9912582214654,1269169.1416980205,10.0,35000,0.78,120000
95,95,-0.0037654251971439,0.0058012748769074,-0.012622398250775,0.0162709967497184,-0.0459700095054037,0.0268896089371155,-0.0418886793566638,0.0214823384787122,-0.0437453039577559,0.0394702543338175,333.8870284880589,1226.197554571303,1323668.5354546662,10.0,35000,0.78,25000,388.27376234541464,1413.7691565830137,3574422.045875684,15.0,0.0,0.0,120000,363.64970021484265,1298.3369447231307,2365854.704616362,10.0,15000,0.55,120000,339.02126484673846,1285.7764186876286,1470513.8987455133,10.0,35000,0.78,120000
96,96,-0.0322682840067885,-0.0231476504677581,-0.019065877416446,-0.0453005310822948,-0.0049761248579228,0.0184143753923309,-0.0254766027624525,-0.0151635768777101,-0.0152772082760199,0.0357922827466484,345.6476867212973,1144.0733281435039,1446617.5992653917,10.0,35000,0.78,25000,389.07110981315714,1261.4492114788538,3400255.7608319605,15.0,0.0,0.0,120000,365.4955508862326,1133.8260282822891,2158793.6718635415,10.0,15000,0.55,120000,341.15608013828563,1104.6986259914518,1334025.1050598233,10.0,35000,0.78,120000
97,97,-0.0191265923030633,0.021175956336991,-0.0155594766553701,-0.0211334787261033,-0.0206607664957411,-0.0336865033695316,-0.0147325070659946,-0.0114004512452452,-0.011765943045673,-0.0351872389446153,347.24715214485224,1166.142590347782,1389653.9071408252,10.0,35000,0.78,25000,393.6832995892452,1312.7128462151043,3399259.668054127,15.0,0.0,0.0,120000,369.37297912828546,1191.6712537911599,2197864.7856448456,10.0,15000,0.55,120000,346.4198921352537,1158.981956405529,1366458.7645681521,10.0,35000,0.78,120000
98,98,-0.0174943019492597,-0.029054646294963,-0.0478708073163657,-0.0223750074376111,-0.0225764385610631,-0.0067365326866188,-0.0441706935336908,0.009949893310303,-0.0241712018384053,-0.0447944570304958,342.6544184736532,1242.8578897549357,1318832.8715168587,10.0,35000,0.78,25000,390.0018582472193,1400.7368685221948,3256916.611001247,15.0,0.0,0.0,120000,365.5000575251519,1272.397532172869,2101333.3358991016,10.0,15000,0.55,120000,341.6334515386587,1239.4407436299557,1304067.1744382249,10.0,35000,0.78,120000
99,99,-0.0318113543724941,-0.0170006708677958,-0.0038968176919311,-0.0469695636888644,-0.0154618916580465,-0.0183503916823363,-0.008819506824632,0.0379976912274132,-0.0414966842492055,-0.0342808963859641,350.1629563131359,1174.4380627193386,1340146.4008963567,10.0,35000,0.78,25000,392.09544518525735,1301.8227667018994,3104326.755143107,15.0,0.0,0.0,120000,368.09842403458333,1171.4736217651082,1967628.9924752167,10.0,15000,0.55,120000,344.66546728800034,1136.7437326601587,1219919.009857342,10.0,35000,0.78,120000
